camera,frame,timestamp,obj_id,class,x_center,y_center,in_alert_zone
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,68,2.46,6,handbag,506,816,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,69,2.5,2,person,515,917,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,69,2.5,5,person,392,750,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,69,2.5,8,person,629,873,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,69,2.5,6,handbag,508,816,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,70,2.53,2,person,519,915,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,70,2.53,5,person,393,749,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,70,2.53,8,person,631,875,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,70,2.53,6,handbag,509,817,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,71,2.57,2,person,520,914,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,71,2.57,5,person,393,749,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,71,2.57,8,person,632,875,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,71,2.57,6,handbag,509,817,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,72,2.61,2,person,524,914,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,72,2.61,5,person,395,747,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,72,2.61,8,person,633,876,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,72,2.61,6,handbag,512,818,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,73,2.64,2,person,527,915,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,73,2.64,5,person,396,747,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,73,2.64,8,person,634,877,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,73,2.64,6,handbag,514,817,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,74,2.68,2,person,531,916,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,74,2.68,5,person,397,747,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,74,2.68,8,person,636,876,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,74,2.68,6,handbag,518,814,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,75,2.71,2,person,532,917,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,75,2.71,5,person,398,748,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,75,2.71,8,person,636,876,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,75,2.71,6,handbag,519,813,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,76,2.75,2,person,534,916,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,76,2.75,5,person,398,747,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,76,2.75,8,person,641,879,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,77,2.79,2,person,536,916,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,77,2.79,5,person,400,747,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,77,2.79,8,person,645,885,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,78,2.82,2,person,538,915,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,78,2.82,5,person,401,746,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,78,2.82,8,person,650,888,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,79,2.86,2,person,538,915,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,79,2.86,5,person,402,746,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,79,2.86,8,person,651,889,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,80,2.89,2,person,538,914,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,80,2.89,5,person,403,746,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,80,2.89,8,person,653,888,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,81,2.93,2,person,538,913,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,81,2.93,5,person,404,746,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,81,2.93,8,person,655,888,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,82,2.97,2,person,537,914,False
